year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,6,AA,American Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",340.00,121.00,36.23,3.62,24.45,0.03,56.67,17.00,2.00,9759.00,2550.00,356.00,1541.00,5.00,5307.00
2025,6,AA,American Airlines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",116.00,51.00,11.99,3.20,3.89,0.00,31.92,4.00,0.00,4122.00,862.00,550.00,225.00,0.00,2485.00
2025,6,AA,American Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",240.00,87.00,25.76,3.42,12.29,0.00,45.54,6.00,0.00,5858.00,1506.00,330.00,650.00,0.00,3372.00
2025,6,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2169.00,661.00,145.62,39.04,187.43,0.30,288.62,80.00,24.00,74510.00,17920.00,8465.00,13714.00,9.00,34402.00
2025,6,AA,American Airlines Network,DEN,"Denver, CO: Denver International",784.00,308.00,86.69,11.19,102.25,0.00,107.87,12.00,3.00,25901.00,7440.00,1020.00,5856.00,0.00,11585.00
2025,6,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",14367.00,4568.00,1099.66,233.87,1171.92,5.69,2056.86,449.00,74.00,433379.00,136231.00,26187.00,62769.00,317.00,207875.00
2025,6,AA,American Airlines Network,DRO,"Durango, CO: Durango La Plata County",4.00,2.00,1.18,0.00,0.00,0.00,0.82,0.00,0.00,97.00,30.00,0.00,0.00,0.00,67.00
2025,6,AA,American Airlines Network,DSM,"Des Moines, IA: Des Moines International",185.00,88.00,27.87,4.50,14.49,0.00,41.14,4.00,1.00,7593.00,2811.00,339.00,658.00,0.00,3785.00
2025,6,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",459.00,131.00,40.75,9.14,21.37,0.00,59.73,11.00,0.00,9450.00,2707.00,1172.00,1104.00,0.00,4467.00
2025,6,AA,American Airlines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",61.00,27.00,7.08,0.00,3.06,0.00,16.87,3.00,0.00,2419.00,511.00,0.00,158.00,0.00,1750.00
2025,6,AA,American Airlines Network,EGE,"Eagle, CO: Eagle County Regional",82.00,26.00,5.75,1.25,5.61,0.00,13.39,3.00,1.00,2665.00,639.00,302.00,223.00,0.00,1501.00
2025,6,AA,American Airlines Network,ELP,"El Paso, TX: El Paso International",150.00,78.00,25.77,2.42,9.33,0.00,40.48,4.00,1.00,7025.00,2420.00,292.00,607.00,0.00,3706.00
2025,6,AA,American Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",60.00,19.00,7.48,0.00,2.18,0.00,9.34,0.00,0.00,2122.00,999.00,0.00,182.00,0.00,941.00
2025,6,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",522.00,201.00,51.97,9.94,68.64,0.55,69.90,23.00,4.00,15772.00,3522.00,1292.00,5528.00,14.00,5416.00
2025,6,AA,American Airlines Network,EYW,"Key West, FL: Key West International",110.00,28.00,10.90,1.42,5.37,0.00,10.31,2.00,0.00,2815.00,1304.00,105.00,262.00,0.00,1144.00
2025,6,AA,American Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",209.00,81.00,20.87,2.82,14.17,0.00,43.13,4.00,1.00,4989.00,1133.00,190.00,673.00,0.00,2993.00
2025,6,AA,American Airlines Network,FCA,"Kalispell, MT: Glacier Park International",112.00,42.00,15.66,1.60,9.98,0.00,14.76,2.00,0.00,2967.00,783.00,202.00,519.00,0.00,1463.00
2025,6,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",516.00,191.00,53.94,10.14,45.40,0.00,81.53,16.00,1.00,13783.00,3332.00,1105.00,2206.00,0.00,7140.00
2025,6,AA,American Airlines Network,FSD,"Sioux Falls, SD: Joe Foss Field",56.00,28.00,10.59,1.25,4.39,0.00,11.77,2.00,0.00,2977.00,1111.00,498.00,297.00,0.00,1071.00
2025,6,AA,American Airlines Network,GEG,"Spokane, WA: Spokane International",135.00,25.00,10.14,0.25,3.23,0.00,11.38,1.00,0.00,1538.00,705.00,7.00,259.00,0.00,567.00
2025,6,AA,American Airlines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",232.00,84.00,21.38,5.61,12.05,0.00,44.96,7.00,0.00,5935.00,1632.00,444.00,536.00,0.00,3323.00
2025,6,AA,American Airlines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",132.00,51.00,10.35,6.72,6.54,0.00,27.39,4.00,1.00,4266.00,602.00,611.00,430.00,0.00,2623.00
2025,6,AA,American Airlines Network,GSP,"Greer, SC: Greenville-Spartanburg International",81.00,45.00,14.13,1.55,2.84,0.00,26.47,1.00,0.00,2962.00,791.00,90.00,161.00,0.00,1920.00
2025,6,AA,American Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",206.00,76.00,30.78,0.00,16.89,0.00,28.33,0.00,3.00,4312.00,1830.00,0.00,539.00,0.00,1943.00
2025,6,AA,American Airlines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",27.00,8.00,4.11,0.00,1.97,0.00,1.91,2.00,0.00,233.00,88.00,0.00,49.00,0.00,96.00
2025,6,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",78.00,33.00,8.37,2.03,3.99,0.00,18.61,1.00,0.00,2896.00,540.00,415.00,229.00,0.00,1712.00
2025,6,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",658.00,264.00,82.43,14.72,78.82,0.00,88.03,17.00,5.00,22789.00,6084.00,2518.00,5907.00,0.00,8280.00
2025,6,AA,American Airlines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",27.00,20.00,7.50,1.58,2.16,0.00,8.76,1.00,0.00,2165.00,935.00,180.00,163.00,0.00,887.00
2025,6,AA,American Airlines Network,ILM,"Wilmington, NC: Wilmington International",191.00,61.00,17.99,10.11,9.65,0.00,23.25,5.00,0.00,6639.00,1413.00,1647.00,823.00,0.00,2756.00
2025,6,AA,American Airlines Network,IND,"Indianapolis, IN: Indianapolis International",612.00,214.00,52.83,5.16,42.17,0.22,113.62,13.00,0.00,16103.00,2797.00,756.00,2232.00,9.00,10309.00
2025,6,AA,American Airlines Network,JAC,"Jackson, WY: Jackson Hole",172.00,50.00,13.41,0.28,8.58,0.00,27.73,3.00,1.00,3555.00,630.00,20.00,330.00,0.00,2575.00
2025,6,AA,American Airlines Network,JAX,"Jacksonville, FL: Jacksonville International",695.00,262.00,79.77,9.00,59.78,0.05,113.39,22.00,0.00,22575.00,6802.00,1702.00,3554.00,8.00,10509.00
2025,6,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1191.00,388.00,88.07,15.01,177.93,0.00,106.99,25.00,2.00,34653.00,7389.00,1348.00,12759.00,0.00,13157.00
2025,6,AA,American Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",60.00,10.00,4.25,0.00,1.00,0.00,4.75,0.00,3.00,973.00,473.00,0.00,47.00,0.00,453.00
2025,6,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1175.00,406.00,117.44,12.23,88.26,0.04,188.03,19.00,5.00,29266.00,8639.00,1255.00,5176.00,1.00,14195.00
2025,6,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2657.00,776.00,266.58,41.46,173.48,2.15,292.32,22.00,2.00,75412.00,31763.00,4430.00,8153.00,94.00,30972.00
2025,6,AA,American Airlines Network,LBB,"Lubbock, TX: Lubbock Preston Smith International",37.00,23.00,6.64,1.16,1.13,0.00,14.07,3.00,1.00,1792.00,648.00,144.00,62.00,0.00,938.00
2025,6,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1335.00,516.00,110.99,25.97,192.83,0.00,186.21,56.00,17.00,43583.00,7821.00,3900.00,14051.00,0.00,17811.00
2025,6,AA,American Airlines Network,LIH,"Lihue, HI: Lihue Airport",60.00,8.00,6.22,0.00,0.03,0.00,1.75,0.00,0.00,608.00,340.00,0.00,6.00,0.00,262.00
2025,6,AA,American Airlines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",33.00,17.00,7.36,1.86,1.29,0.00,6.50,1.00,0.00,2417.00,837.00,1008.00,75.00,0.00,497.00
2025,6,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",497.00,247.00,71.59,10.69,45.44,0.00,119.28,13.00,2.00,20852.00,6076.00,1368.00,2190.00,0.00,11218.00
2025,6,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1590.00,633.00,155.66,33.27,214.96,1.32,227.78,33.00,10.00,49696.00,10755.00,4332.00,12552.00,122.00,21935.00
2025,6,AA,American Airlines Network,MDT,"Harrisburg, PA: Harrisburg International",55.00,27.00,9.12,1.57,4.12,0.00,12.19,1.00,0.00,2273.00,936.00,162.00,159.00,0.00,1016.00
2025,6,AA,American Airlines Network,MEM,"Memphis, TN: Memphis International",301.00,122.00,36.49,5.71,22.51,0.00,57.29,10.00,0.00,9289.00,2495.00,778.00,1224.00,0.00,4792.00
2025,6,AA,American Airlines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",69.00,36.00,11.35,1.60,3.77,0.00,19.27,3.00,0.00,2207.00,528.00,189.00,227.00,0.00,1263.00
2025,6,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5265.00,1360.00,373.37,85.14,343.17,4.25,554.08,105.00,21.00,129708.00,43280.00,10822.00,17487.00,265.00,57854.00
2025,6,AA,American Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",196.00,72.00,23.81,5.42,6.44,0.00,36.32,4.00,0.00,6977.00,1790.00,1032.00,258.00,0.00,3897.00
2025,6,AA,American Airlines Network,MRY,"Monterey, CA: Monterey Regional",34.00,11.00,2.98,0.88,5.03,0.00,2.11,0.00,0.00,504.00,118.00,22.00,264.00,0.00,100.00
2025,6,AA,American Airlines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",151.00,61.00,20.38,5.18,7.33,0.00,28.11,5.00,2.00,5641.00,1791.00,344.00,439.00,0.00,3067.00
2025,6,AA,American Airlines Network,MSO,"Missoula, MT: Missoula Montana",56.00,30.00,8.73,1.41,2.55,0.00,17.31,0.00,0.00,2292.00,415.00,259.00,232.00,0.00,1386.00
2025,6,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",425.00,141.00,37.14,6.77,22.14,1.00,73.95,12.00,2.00,9704.00,2652.00,756.00,1087.00,68.00,5141.00
2025,6,AA,American Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",569.00,193.00,48.42,10.61,44.74,1.05,88.18,21.00,2.00,13530.00,3578.00,1248.00,2175.00,96.00,6433.00
2025,6,AA,American Airlines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",52.00,18.00,6.02,0.09,1.23,0.00,10.67,0.00,0.00,1899.00,682.00,5.00,101.00,0.00,1111.00
2025,6,AA,American Airlines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",124.00,54.00,13.82,5.78,9.05,1.54,23.81,3.00,0.00,3233.00,1047.00,348.00,425.00,83.00,1330.00
2025,6,AA,American Airlines Network,OGG,"Kahului, HI: Kahului Airport",116.00,22.00,12.24,0.00,3.49,0.00,6.27,0.00,1.00,1458.00,785.00,0.00,177.00,0.00,496.00
2025,6,AA,American Airlines Network,OKC,"Oklahoma City, OK: Okc Will Rogers International",189.00,87.00,23.25,7.57,13.32,0.00,42.85,7.00,2.00,7024.00,1854.00,1019.00,781.00,0.00,3370.00
2025,6,AA,American Airlines Network,OMA,"Omaha, NE: Eppley Airfield",310.00,131.00,42.47,5.82,26.09,0.00,56.63,7.00,1.00,11067.00,3363.00,853.00,1236.00,0.00,5615.00
2025,6,AA,American Airlines Network,ONT,"Ontario, CA: Ontario International",318.00,133.00,46.78,7.08,13.90,0.00,65.24,6.00,0.00,10880.00,3638.00,937.00,709.00,0.00,5596.00
2025,6,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",5576.00,1720.00,384.99,91.12,589.90,2.96,651.03,146.00,25.00,180437.00,51881.00,13417.00,35479.00,116.00,79544.00
2025,6,AA,American Airlines Network,ORF,"Norfolk, VA: Norfolk International",232.00,85.00,29.59,4.86,15.54,0.00,35.01,2.00,1.00,6214.00,1728.00,572.00,661.00,0.00,3253.00
2025,6,AA,American Airlines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",439.00,164.00,36.92,7.14,45.32,0.00,74.62,10.00,0.00,14563.00,2646.00,1324.00,2988.00,0.00,7605.00
2025,6,AA,American Airlines Network,PDX,"Portland, OR: Portland International",428.00,177.00,59.87,9.42,34.08,1.00,72.63,4.00,1.00,15586.00,4898.00,1387.00,1673.00,28.00,7600.00
2025,6,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",4299.00,1233.00,311.46,70.75,358.01,0.64,492.14,106.00,19.00,120456.00,34466.00,10407.00,19845.00,44.00,55694.00
2025,6,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4689.00,1069.00,357.87,43.49,159.54,1.16,506.94,25.00,9.00,102736.00,38819.00,4113.00,7314.00,90.00,52400.00
2025,6,AA,American Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",589.00,211.00,61.60,9.97,33.66,0.15,105.62,11.00,2.00,17556.00,4546.00,1474.00,1860.00,13.00,9663.00
2025,6,AA,American Airlines Network,PNS,"Pensacola, FL: Pensacola International",206.00,68.00,19.62,3.95,14.57,0.00,29.86,9.00,0.00,4614.00,921.00,287.00,673.00,0.00,2733.00
2025,6,AA,American Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",120.00,35.00,10.03,0.30,4.29,0.00,20.37,0.00,0.00,2405.00,622.00,29.00,243.00,0.00,1511.00
2025,6,AA,American Airlines Network,PVD,"Providence, RI: Rhode Island Tf Green International",194.00,75.00,24.75,6.69,12.41,0.00,31.14,7.00,0.00,5262.00,1401.00,890.00,526.00,0.00,2445.00
2025,6,AA,American Airlines Network,PWM,"Portland, ME: Portland International Jetport",178.00,63.00,20.21,1.79,13.54,0.00,27.46,2.00,0.00,4242.00,1209.00,352.00,561.00,0.00,2120.00
2025,6,AA,American Airlines Network,RAP,"Rapid City, SD: Rapid City Regional",4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,40.00,0.00,0.00,0.00,0.00
2025,6,AA,American Airlines Network,RDM,"Bend/Redmond, OR: Roberts Field",26.00,11.00,6.85,0.11,1.50,0.00,2.54,0.00,0.00,630.00,211.00,32.00,78.00,0.00,309.00
2025,6,AA,American Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",957.00,324.00,101.41,10.15,63.61,0.00,148.82,20.00,0.00,23500.00,7179.00,1135.00,3109.00,0.00,12077.00
2025,6,AA,American Airlines Network,RIC,"Richmond, VA: Richmond International",287.00,121.00,35.68,9.76,14.34,0.00,61.23,8.00,1.00,11128.00,3009.00,1855.00,814.00,0.00,5450.00
2025,6,AA,American Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",238.00,59.00,20.86,2.21,9.46,0.00,26.46,1.00,2.00,3855.00,1281.00,191.00,423.00,0.00,1960.00
2025,6,AA,American Airlines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",60.00,24.00,7.45,4.18,4.59,0.00,7.77,1.00,0.00,2372.00,566.00,422.00,223.00,0.00,1161.00
2025,6,AA,American Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",453.00,150.00,43.50,10.23,31.81,0.00,64.46,12.00,2.00,12008.00,3488.00,882.00,1441.00,0.00,6197.00
2025,6,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",862.00,294.00,93.53,6.69,71.91,0.65,121.22,16.00,2.00,20954.00,6655.00,781.00,3662.00,116.00,9740.00
2025,6,AA,American Airlines Network,SAT,"San Antonio, TX: San Antonio International",637.00,247.00,70.60,12.28,36.16,0.40,127.57,13.00,4.00,22386.00,5429.00,1451.00,1945.00,18.00,13543.00
2025,6,AA,American Airlines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",260.00,116.00,41.36,5.83,25.54,0.00,43.27,10.00,1.00,6600.00,1906.00,398.00,1021.00,0.00,3275.00
2025,6,AA,American Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",100.00,26.00,8.88,0.08,8.81,0.00,8.23,1.00,0.00,1724.00,372.00,9.00,392.00,0.00,951.00
2025,6,AA,American Airlines Network,SBP,"San Luis Obispo, CA: San Luis Obispo County Regional",89.00,17.00,5.28,0.80,4.27,0.00,6.65,0.00,0.00,882.00,293.00,12.00,226.00,0.00,351.00
2025,6,AA,American Airlines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",161.00,75.00,19.47,4.84,11.95,0.00,38.74,10.00,0.00,6125.00,1497.00,877.00,484.00,0.00,3267.00
2025,6,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",622.00,241.00,90.40,13.64,51.27,0.00,85.70,17.00,0.00,18295.00,7275.00,1691.00,2374.00,0.00,6955.00
2025,6,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",1061.00,358.00,120.43,12.86,85.62,0.00,139.10,22.00,1.00,25620.00,9194.00,1445.00,4274.00,0.00,10707.00
2025,6,AA,American Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",165.00,54.00,16.96,0.44,6.52,0.00,30.08,2.00,0.00,4531.00,1501.00,68.00,246.00,0.00,2716.00
2025,6,AA,American Airlines Network,SJU,"San Juan, PR: Luis Munoz Marin International",338.00,98.00,37.02,4.38,18.38,0.05,38.17,3.00,0.00,6201.00,2556.00,538.00,857.00,2.00,2248.00
2025,6,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",386.00,123.00,41.35,7.31,16.15,1.00,57.19,9.00,1.00,9533.00,3315.00,1145.00,832.00,61.00,4180.00
2025,6,AA,American Airlines Network,SMF,"Sacramento, CA: Sacramento International",394.00,139.00,47.54,7.64,24.09,0.00,59.73,7.00,0.00,10470.00,3451.00,985.00,1043.00,0.00,4991.00
2025,6,AA,American Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",583.00,154.00,46.35,8.64,42.42,0.45,56.14,12.00,2.00,10398.00,3794.00,1203.00,1582.00,15.00,3804.00
2025,6,AA,American Airlines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",216.00,51.00,15.59,3.87,13.39,0.00,18.15,4.00,2.00,2853.00,840.00,394.00,532.00,0.00,1087.00
2025,6,AA,American Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",511.00,184.00,55.11,9.59,26.22,0.00,93.09,11.00,0.00,14608.00,3581.00,1331.00,1802.00,0.00,7894.00
2025,6,AA,American Airlines Network,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",54.00,15.00,4.18,0.13,4.18,0.00,6.52,1.00,0.00,928.00,214.00,5.00,286.00,0.00,423.00
2025,6,AA,American Airlines Network,STT,"Charlotte Amalie, VI: Cyril E King",188.00,36.00,10.00,1.00,14.63,0.00,10.37,0.00,1.00,1736.00,491.00,230.00,364.00,0.00,651.00
2025,6,AA,American Airlines Network,STX,"Christiansted, VI: Henry E. Rohlsen",64.00,21.00,12.09,0.75,3.11,0.00,5.06,0.00,0.00,1630.00,864.00,142.00,158.00,0.00,466.00
2025,6,AA,American Airlines Network,SYR,"Syracuse, NY: Syracuse Hancock International",102.00,49.00,16.28,1.46,4.60,0.00,26.66,2.00,0.00,3394.00,968.00,146.00,246.00,0.00,2034.00
2025,6,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1131.00,379.00,96.33,18.27,98.04,1.08,165.28,25.00,10.00,31870.00,6984.00,3234.00,5528.00,33.00,16091.00
2025,6,AA,American Airlines Network,TUL,"Tulsa, OK: Tulsa International",208.00,88.00,31.52,6.55,12.70,0.00,37.23,6.00,1.00,6615.00,2303.00,642.00,611.00,0.00,3059.00
2025,6,AA,American Airlines Network,TUS,"Tucson, AZ: Tucson International",267.00,95.00,35.64,3.98,12.51,0.00,42.87,9.00,0.00,8435.00,3839.00,173.00,506.00,0.00,3917.00
2025,6,AA,American Airlines Network,TVC,"Traverse City, MI: Cherry Capital",38.00,6.00,1.21,0.00,0.98,0.00,3.81,1.00,0.00,511.00,52.00,0.00,56.00,0.00,403.00
2025,6,AA,American Airlines Network,TYS,"Knoxville, TN: McGhee Tyson",152.00,73.00,22.75,6.16,8.75,0.00,35.35,1.00,1.00,6385.00,1811.00,803.00,549.00,0.00,3222.00
2025,6,AA,American Airlines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",249.00,91.00,25.17,5.49,21.12,0.00,39.22,7.00,0.00,7212.00,1949.00,781.00,1015.00,0.00,3467.00
2025,6,AA,American Airlines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",111.00,30.00,7.93,8.53,3.71,0.00,9.83,6.00,1.00,4903.00,1057.00,2548.00,147.00,0.00,1151.00
2025,6,AS,Alaska Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",60.00,27.00,5.36,0.00,10.21,0.00,11.43,0.00,0.00,1178.00,395.00,0.00,380.00,0.00,403.00
2025,6,AS,Alaska Airlines Network,ADK,"Adak Island, AK: Adak",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,AS,Alaska Airlines Network,ADQ,"Kodiak, AK: Kodiak Airport",90.00,12.00,2.00,0.00,1.84,0.00,8.16,2.00,0.00,559.00,57.00,0.00,72.00,0.00,430.00
2025,6,AS,Alaska Airlines Network,AKN,"King Salmon, AK: King Salmon Airport",36.00,18.00,9.02,0.00,0.85,0.00,8.13,0.00,0.00,696.00,366.00,0.00,26.00,0.00,304.00
2025,6,AS,Alaska Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1423.00,371.00,108.07,3.41,123.16,5.25,131.12,12.00,3.00,17108.00,6082.00,110.00,4288.00,370.00,6258.00
2025,6,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",150.00,67.00,13.62,0.00,32.44,0.00,20.94,0.00,1.00,3137.00,565.00,0.00,1326.00,0.00,1246.00
2025,6,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",239.00,73.00,17.11,0.00,27.07,0.59,28.24,2.00,2.00,3746.00,1246.00,0.00,1026.00,40.00,1434.00
2025,6,AS,Alaska Airlines Network,BET,"Bethel, AK: Bethel Airport",60.00,10.00,2.10,0.00,0.74,0.00,7.16,0.00,0.00,530.00,73.00,0.00,29.00,0.00,428.00
2025,6,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",120.00,43.00,16.83,0.00,13.13,0.00,13.05,0.00,1.00,1474.00,723.00,0.00,370.00,0.00,381.00
2025,6,AS,Alaska Airlines Network,BOI,"Boise, ID: Boise Air Terminal",97.00,26.00,5.78,0.00,5.00,0.07,15.14,0.00,0.00,1328.00,465.00,0.00,133.00,8.00,722.00
2025,6,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",300.00,85.00,22.85,2.01,34.86,0.00,25.29,0.00,1.00,4080.00,1328.00,126.00,1713.00,0.00,913.00
2025,6,AS,Alaska Airlines Network,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",30.00,8.00,4.43,0.00,0.00,0.00,3.57,0.00,0.00,290.00,196.00,0.00,0.00,0.00,94.00
2025,6,AS,Alaska Airlines Network,BUR,"Burbank, CA: Bob Hope",221.00,61.00,14.51,0.00,17.68,0.54,28.27,3.00,0.00,3046.00,1225.00,0.00,594.00,45.00,1182.00
2025,6,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",60.00,12.00,4.07,0.00,3.75,0.00,4.18,0.00,0.00,483.00,183.00,0.00,82.00,0.00,218.00
2025,6,AS,Alaska Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",60.00,34.00,13.30,0.00,6.40,0.00,14.31,0.00,0.00,1444.00,420.00,0.00,145.00,0.00,879.00
2025,6,AS,Alaska Airlines Network,CDV,"Cordova, AK: Merle K Mudhole Smith",60.00,11.00,1.31,0.00,0.68,0.00,9.01,1.00,1.00,367.00,40.00,0.00,22.00,0.00,305.00
2025,6,AS,Alaska Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",30.00,5.00,4.49,0.00,0.03,0.00,0.49,0.00,0.00,130.00,111.00,0.00,1.00,0.00,18.00
2025,6,AS,Alaska Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",60.00,17.00,5.17,0.00,3.40,0.00,8.42,0.00,0.00,980.00,517.00,0.00,175.00,0.00,288.00
2025,6,AS,Alaska Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",60.00,23.00,5.02,0.00,10.21,0.00,7.77,0.00,0.00,718.00,215.00,0.00,256.00,0.00,247.00
2025,6,AS,Alaska Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",50.00,15.00,6.15,0.00,0.51,0.00,8.34,0.00,1.00,757.00,365.00,0.00,20.00,0.00,372.00
2025,6,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",179.00,62.00,6.54,1.30,35.62,1.00,17.54,0.00,4.00,3921.00,627.00,67.00,2215.00,28.00,984.00
2025,6,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",253.00,97.00,11.78,1.36,55.88,0.00,27.98,3.00,4.00,5936.00,769.00,323.00,3425.00,0.00,1419.00
2025,6,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",237.00,90.00,26.92,3.19,37.87,0.00,22.02,1.00,1.00,4929.00,1501.00,365.00,2018.00,0.00,1045.00
2025,6,AS,Alaska Airlines Network,DLG,"Dillingham, AK: Dillingham Airport",19.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,143.00,118.00,0.00,0.00,0.00,25.00
2025,6,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",60.00,16.00,4.31,0.00,3.22,0.00,8.47,0.00,0.00,581.00,215.00,0.00,90.00,0.00,276.00
2025,6,AS,Alaska Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",60.00,30.00,8.21,0.00,4.05,0.00,17.74,0.00,0.00,1174.00,343.00,0.00,131.00,0.00,700.00
